pc_timestamp,seq,esp_timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
2025-11-08 17:04:34.910,2164,10,0.013,-0.009,1.012,-0.061,0.061,-0.122
2025-11-08 17:04:34.910,2165,10,0.013,-0.009,1.013,0.061,0.183,0.0
2025-11-08 17:04:34.968,2166,10,0.014,-0.009,1.014,0.0,-0.244,0.0
2025-11-08 17:04:34.968,2167,10,0.012,-0.008,1.013,-0.061,0.0,-0.122
2025-11-08 17:04:34.969,2168,10,0.012,-0.008,1.013,0.061,-0.122,-0.061
2025-11-08 17:04:34.969,2169,10,0.012,-0.009,1.013,-0.061,-0.061,0.0
2025-11-08 17:04:34.970,2170,10,0.013,-0.008,1.013,0.183,-0.061,-0.061
2025-11-08 17:04:34.971,2171,10,0.014,-0.009,1.014,0.061,0.122,0.0
2025-11-08 17:04:35.027,2172,10,0.013,-0.008,1.013,0.122,-0.122,-0.061
2025-11-08 17:04:35.028,2173,10,0.013,-0.01,1.013,0.0,-0.122,-0.122
2025-11-08 17:04:35.028,2174,10,0.012,-0.009,1.013,0.061,0.061,-0.122
2025-11-08 17:04:35.029,2175,10,0.012,-0.008,1.011,-0.061,0.061,-0.122
2025-11-08 17:04:35.030,2176,10,0.013,-0.009,1.011,0.183,-0.183,0.061
2025-11-08 17:04:35.030,2177,10,0.013,-0.008,1.013,-0.122,0.0,-0.122
2025-11-08 17:04:35.087,2178,10,0.013,-0.009,1.014,0.061,0.0,0.061
2025-11-08 17:04:35.088,2179,10,0.012,-0.008,1.014,0.061,-0.122,-0.122
2025-11-08 17:04:35.088,2180,10,0.012,-0.009,1.012,-0.061,-0.061,0.0
2025-11-08 17:04:35.089,2181,10,0.011,-0.009,1.012,0.305,-0.061,-0.061
2025-11-08 17:04:35.090,2182,10,0.012,-0.007,1.012,0.0,0.122,0.122
2025-11-08 17:04:35.091,2183,10,0.012,-0.008,1.012,-0.061,0.0,0.183
2025-11-08 17:04:35.147,2184,10,0.012,-0.009,1.012,-0.061,0.061,-0.183
2025-11-08 17:04:35.148,2185,10,0.011,-0.008,1.014,0.061,0.0,0.0
2025-11-08 17:04:35.148,2186,10,0.012,-0.009,1.014,-0.061,-0.061,0.0
2025-11-08 17:04:35.149,2187,10,0.012,-0.008,1.013,0.122,0.061,0.061
2025-11-08 17:04:35.150,2188,10,0.011,-0.009,1.013,0.061,0.0,-0.061
2025-11-08 17:04:35.150,2189,10,0.013,-0.009,1.013,0.0,0.0,-0.061
2025-11-08 17:04:35.207,2190,10,0.013,-0.007,1.013,-0.061,-0.183,0.0
2025-11-08 17:04:35.208,2191,10,0.012,-0.01,1.012,0.0,0.122,-0.061
2025-11-08 17:04:35.208,2192,10,0.014,-0.009,1.014,-0.061,0.061,-0.122
2025-11-08 17:04:35.209,2193,10,0.01,-0.008,1.014,0.061,-0.122,-0.122
2025-11-08 17:04:35.210,2194,10,0.013,-0.009,1.014,0.0,-0.061,-0.061
2025-11-08 17:04:35.210,2195,10,0.013,-0.009,1.014,-0.061,0.0,-0.122
2025-11-08 17:04:35.267,2196,10,0.011,-0.008,1.013,0.061,-0.061,-0.061
2025-11-08 17:04:35.268,2197,10,0.011,-0.007,1.014,0.061,0.061,0.0
2025-11-08 17:04:35.269,2198,10,0.011,-0.008,1.013,0.061,-0.061,0.061
2025-11-08 17:04:35.269,2199,10,0.012,-0.01,1.012,-0.061,0.0,-0.183
2025-11-08 17:04:35.270,2200,10,0.011,-0.009,1.013,0.122,0.061,0.0
2025-11-08 17:04:35.270,2201,10,0.011,-0.009,1.013,0.0,0.0,0.061
2025-11-08 17:04:35.327,2202,10,0.013,-0.009,1.013,0.0,-0.061,-0.061
2025-11-08 17:04:35.328,2203,10,0.013,-0.008,1.013,-0.061,-0.061,-0.061
2025-11-08 17:04:35.328,2204,10,0.013,-0.009,1.013,0.122,0.0,0.0
2025-11-08 17:04:35.329,2205,10,0.013,-0.008,1.012,0.061,0.0,0.0
2025-11-08 17:04:35.330,2206,10,0.012,-0.008,1.012,-0.061,-0.061,-0.122
2025-11-08 17:04:35.331,2207,10,0.011,-0.009,1.014,0.122,0.061,0.0
2025-11-08 17:04:35.387,2208,10,0.011,-0.008,1.012,0.061,0.0,0.0
2025-11-08 17:04:35.388,2209,10,0.013,-0.009,1.011,0.122,-0.244,0.122
2025-11-08 17:04:35.388,2210,10,0.013,-0.008,1.013,0.061,-0.061,0.061
2025-11-08 17:04:35.389,2211,10,0.012,-0.009,1.014,0.0,0.122,-0.061
2025-11-08 17:04:35.390,2212,10,0.012,-0.007,1.013,-0.061,-0.061,-0.122
2025-11-08 17:04:35.390,2213,10,0.012,-0.008,1.013,0.061,0.0,0.0
2025-11-08 17:04:35.447,2214,10,0.013,-0.007,1.014,-0.061,-0.122,-0.061
2025-11-08 17:04:35.448,2215,10,0.013,-0.008,1.013,0.122,0.122,-0.183
2025-11-08 17:04:35.449,2216,10,0.012,-0.008,1.013,-0.122,-0.122,-0.183
2025-11-08 17:04:35.449,2217,10,0.013,-0.009,1.013,0.0,-0.122,0.061
2025-11-08 17:04:35.450,2218,10,0.012,-0.01,1.011,0.122,-0.122,-0.061
2025-11-08 17:04:35.450,2219,10,0.012,-0.009,1.011,-0.183,0.122,-0.061
2025-11-08 17:04:35.507,2220,10,0.011,-0.009,1.014,0.122,-0.122,0.0
2025-11-08 17:04:35.508,2221,10,0.013,-0.009,1.013,0.183,0.0,-0.061
2025-11-08 17:04:35.508,2222,10,0.013,-0.008,1.012,0.122,-0.061,0.0
2025-11-08 17:04:35.509,2223,10,0.012,-0.008,1.011,0.122,0.061,-0.122
2025-11-08 17:04:35.567,2224,10,0.012,-0.009,1.012,0.061,0.061,0.061
2025-11-08 17:04:35.568,2225,10,0.012,-0.008,1.013,0.061,0.0,-0.122
2025-11-08 17:04:35.569,2226,10,0.012,-0.009,1.012,0.183,0.0,-0.061
2025-11-08 17:04:35.569,2227,10,0.013,-0.007,1.012,0.061,-0.122,-0.183
2025-11-08 17:04:35.570,2228,10,0.011,-0.007,1.014,0.061,0.0,-0.061
2025-11-08 17:04:35.570,2229,10,0.01,-0.009,1.012,0.061,0.244,0.0
2025-11-08 17:04:35.571,2230,10,0.012,-0.008,1.012,0.122,0.0,0.0
2025-11-08 17:04:35.572,2231,10,0.012,-0.008,1.014,0.0,0.0,0.122
2025-11-08 17:04:35.627,2232,10,0.012,-0.008,1.013,-0.183,0.122,-0.122
2025-11-08 17:04:35.628,2233,10,0.013,-0.007,1.012,0.061,0.0,0.0
2025-11-08 17:04:35.628,2234,10,0.012,-0.007,1.011,0.061,-0.061,-0.061
2025-11-08 17:04:35.629,2235,10,0.012,-0.008,1.014,-0.061,-0.061,0.0
2025-11-08 17:04:35.630,2236,10,0.012,-0.009,1.013,0.061,0.0,0.0
2025-11-08 17:04:35.630,2237,10,0.012,-0.009,1.013,-0.061,-0.122,-0.061
2025-11-08 17:04:35.687,2238,10,0.013,-0.009,1.013,0.061,0.0,-0.061
2025-11-08 17:04:35.688,2239,10,0.013,-0.009,1.011,0.0,0.061,-0.061
2025-11-08 17:04:35.688,2240,10,0.011,-0.01,1.012,-0.122,0.0,-0.122
2025-11-08 17:04:35.689,2241,10,0.012,-0.01,1.013,0.0,-0.061,-0.061
2025-11-08 17:04:35.690,2242,10,0.014,-0.01,1.014,0.183,-0.122,0.0
2025-11-08 17:04:35.690,2243,10,0.011,-0.009,1.013,-0.061,0.0,-0.122
2025-11-08 17:04:35.747,2244,10,0.012,-0.008,1.013,0.0,0.061,-0.122
2025-11-08 17:04:35.748,2245,10,0.013,-0.007,1.015,-0.122,0.0,-0.122
2025-11-08 17:04:35.748,2246,10,0.014,-0.008,1.012,0.061,-0.122,0.0
2025-11-08 17:04:35.749,2247,10,0.013,-0.008,1.013,-0.061,0.061,-0.122
2025-11-08 17:04:35.750,2248,10,0.013,-0.009,1.014,0.0,-0.122,-0.122
2025-11-08 17:04:35.750,2249,10,0.011,-0.007,1.012,-0.061,-0.061,0.0
2025-11-08 17:04:35.807,2250,10,0.012,-0.008,1.012,-0.122,0.061,-0.122
2025-11-08 17:04:35.808,2251,10,0.013,-0.009,1.013,0.061,0.0,-0.122
2025-11-08 17:04:35.808,2252,10,0.012,-0.009,1.013,0.061,0.061,-0.061
2025-11-08 17:04:35.809,2253,10,0.013,-0.008,1.012,0.061,0.061,-0.122
2025-11-08 17:04:35.810,2254,10,0.013,-0.008,1.014,0.0,-0.061,-0.061
2025-11-08 17:04:35.810,2255,10,0.013,-0.009,1.013,0.061,-0.061,-0.061
2025-11-08 17:04:35.867,2256,10,0.011,-0.008,1.012,0.0,0.061,-0.122
2025-11-08 17:04:35.868,2257,10,0.014,-0.008,1.011,-0.061,-0.183,-0.061
2025-11-08 17:04:35.869,2258,10,0.011,-0.008,1.014,0.0,0.061,0.0
2025-11-08 17:04:35.869,2259,10,0.012,-0.008,1.013,-0.061,0.0,-0.183
2025-11-08 17:04:35.870,2260,10,0.014,-0.007,1.012,0.122,0.061,0.061
2025-11-08 17:04:35.927,2261,10,0.013,-0.007,1.013,-0.122,0.0,0.0
2025-11-08 17:04:35.928,2262,10,0.012,-0.008,1.013,0.122,-0.061,0.0
2025-11-08 17:04:35.929,2263,10,0.012,-0.009,1.013,0.061,0.183,-0.122
2025-11-08 17:04:35.987,2264,10,0.013,-0.008,1.013,0.122,0.0,0.0
2025-11-08 17:04:35.988,2265,10,0.014,-0.008,1.014,-0.244,0.122,-0.061
2025-11-08 17:04:35.988,2266,10,0.013,-0.01,1.014,0.061,-0.061,0.0
2025-11-08 17:04:35.989,2267,10,0.011,-0.01,1.013,0.061,-0.122,-0.061
2025-11-08 17:04:35.990,2268,10,0.013,-0.01,1.013,-0.061,0.061,-0.061
2025-11-08 17:04:35.990,2269,10,0.013,-0.009,1.012,0.061,-0.061,0.0
2025-11-08 17:04:35.991,2270,10,0.012,-0.007,1.014,-0.061,0.061,0.122
2025-11-08 17:04:35.992,2271,10,0.012,-0.008,1.014,-0.061,-0.122,0.0
2025-11-08 17:04:35.992,2272,10,0.013,-0.01,1.014,0.061,0.061,0.0
2025-11-08 17:04:35.993,2273,10,0.013,-0.008,1.015,0.061,-0.061,-0.061
2025-11-08 17:04:36.047,2274,10,0.013,-0.008,1.012,0.0,0.0,-0.122
2025-11-08 17:04:36.048,2275,10,0.014,-0.009,1.012,0.0,0.0,0.0
2025-11-08 17:04:36.048,2276,10,0.014,-0.009,1.013,0.122,0.0,-0.122
2025-11-08 17:04:36.049,2277,10,0.013,-0.01,1.014,0.061,0.0,-0.061
2025-11-08 17:04:36.050,2278,10,0.013,-0.008,1.013,0.0,-0.122,0.061
2025-11-08 17:04:36.050,2279,10,0.013,-0.008,1.013,0.122,0.0,0.0
2025-11-08 17:04:36.107,2280,10,0.013,-0.009,1.012,0.061,-0.061,-0.122
2025-11-08 17:04:36.108,2281,10,0.012,-0.008,1.013,0.0,0.061,0.0
2025-11-08 17:04:36.108,2282,10,0.011,-0.009,1.014,0.061,-0.122,0.0
2025-11-08 17:04:36.109,2283,10,0.011,-0.008,1.013,0.0,0.0,0.0
2025-11-08 17:04:36.110,2284,10,0.013,-0.007,1.013,-0.122,-0.061,0.0
2025-11-08 17:04:36.110,2285,10,0.012,-0.009,1.014,-0.061,0.061,0.0
2025-11-08 17:04:36.167,2286,10,0.012,-0.009,1.014,0.061,-0.061,0.061
2025-11-08 17:04:36.168,2287,10,0.012,-0.009,1.014,-0.122,-0.061,-0.122
2025-11-08 17:04:36.169,2288,10,0.013,-0.01,1.013,0.0,0.061,0.0
2025-11-08 17:04:36.169,2289,10,0.012,-0.009,1.012,0.0,0.0,0.061
2025-11-08 17:04:36.170,2290,10,0.013,-0.009,1.012,0.183,0.0,0.0
2025-11-08 17:04:36.170,2291,10,0.011,-0.009,1.013,0.0,-0.122,-0.061
2025-11-08 17:04:36.227,2292,10,0.013,-0.009,1.013,-0.061,0.0,-0.061
2025-11-08 17:04:36.228,2293,10,0.013,-0.009,1.012,0.0,0.061,-0.061
2025-11-08 17:04:36.228,2294,10,0.012,-0.008,1.012,0.0,0.0,-0.061
2025-11-08 17:04:36.229,2295,10,0.012,-0.008,1.014,0.0,0.061,-0.183
2025-11-08 17:04:36.230,2296,10,0.012,-0.01,1.012,0.0,0.0,0.122
2025-11-08 17:04:36.230,2297,10,0.012,-0.008,1.014,0.061,-0.061,-0.061
2025-11-08 17:04:36.287,2298,10,0.012,-0.009,1.013,0.0,0.122,-0.305
2025-11-08 17:04:36.288,2299,10,0.012,-0.009,1.013,0.0,-0.122,-0.061
2025-11-08 17:04:36.288,2300,10,0.012,-0.008,1.013,0.244,0.0,0.0
2025-11-08 17:04:36.289,2301,10,0.011,-0.009,1.012,0.061,-0.061,-0.183
2025-11-08 17:04:36.290,2302,10,0.014,-0.008,1.013,0.122,0.183,0.0
2025-11-08 17:04:36.290,2303,10,0.013,-0.009,1.013,-0.061,0.061,-0.122
2025-11-08 17:04:36.347,2304,10,0.012,-0.011,1.012,0.0,-0.061,-0.061
2025-11-08 17:04:36.348,2305,10,0.012,-0.008,1.012,0.0,0.122,0.0
2025-11-08 17:04:36.348,2306,10,0.013,-0.009,1.012,0.122,0.061,0.122
2025-11-08 17:04:36.349,2307,10,0.011,-0.007,1.012,-0.061,0.061,-0.061
2025-11-08 17:04:36.350,2308,10,0.013,-0.008,1.012,0.061,-0.122,0.183
2025-11-08 17:04:36.350,2309,10,0.013,-0.008,1.014,0.0,-0.122,0.183
2025-11-08 17:04:36.407,2310,10,0.014,-0.01,1.015,0.0,0.0,-0.061
2025-11-08 17:04:36.408,2311,10,0.012,-0.01,1.012,0.122,-0.183,0.0
2025-11-08 17:04:36.408,2312,10,0.013,-0.008,1.013,0.0,0.122,-0.122
2025-11-08 17:04:36.409,2313,10,0.013,-0.008,1.014,0.0,-0.122,0.0
2025-11-08 17:04:36.410,2314,10,0.012,-0.008,1.013,0.061,-0.061,0.0
2025-11-08 17:04:36.410,2315,10,0.014,-0.01,1.012,-0.061,0.0,-0.122
2025-11-08 17:04:36.467,2316,10,0.015,-0.008,1.014,0.0,-0.061,-0.061
2025-11-08 17:04:36.468,2317,10,0.012,-0.008,1.013,0.061,0.0,0.0
2025-11-08 17:04:36.469,2318,10,0.012,-0.008,1.014,0.061,0.061,-0.061
2025-11-08 17:04:36.469,2319,10,0.013,-0.009,1.013,-0.122,-0.061,0.0
2025-11-08 17:04:36.470,2320,10,0.012,-0.009,1.013,-0.061,-0.061,-0.244
2025-11-08 17:04:36.470,2321,10,0.011,-0.008,1.014,0.0,0.061,-0.122
2025-11-08 17:04:36.527,2322,10,0.013,-0.009,1.013,0.061,-0.122,0.061
2025-11-08 17:04:36.528,2323,10,0.013,-0.01,1.012,0.0,0.183,-0.061
2025-11-08 17:04:36.528,2324,10,0.012,-0.009,1.012,0.0,0.0,-0.183
2025-11-08 17:04:36.529,2325,10,0.014,-0.008,1.012,0.061,-0.061,0.0
2025-11-08 17:04:36.530,2326,10,0.013,-0.008,1.013,0.122,-0.183,0.0
2025-11-08 17:04:36.530,2327,10,0.012,-0.008,1.013,0.061,0.061,-0.122
2025-11-08 17:04:36.587,2328,10,0.011,-0.008,1.013,0.061,-0.122,-0.122
2025-11-08 17:04:36.588,2329,10,0.014,-0.009,1.013,0.122,0.061,-0.061
2025-11-08 17:04:36.588,2330,10,0.013,-0.009,1.013,0.061,-0.122,-0.061
2025-11-08 17:04:36.589,2331,10,0.014,-0.009,1.014,0.0,0.122,-0.244
2025-11-08 17:04:36.590,2332,10,0.013,-0.01,1.012,0.0,0.122,-0.061
2025-11-08 17:04:36.590,2333,10,0.013,-0.008,1.013,-0.061,0.0,-0.183
2025-11-08 17:04:36.647,2334,10,0.012,-0.009,1.012,0.122,0.0,-0.061
2025-11-08 17:04:36.648,2335,10,0.012,-0.008,1.014,0.061,-0.061,-0.061
2025-11-08 17:04:36.648,2336,10,0.012,-0.008,1.012,0.061,-0.061,-0.122
2025-11-08 17:04:36.649,2337,10,0.011,-0.008,1.012,0.061,0.122,-0.122
2025-11-08 17:04:36.650,2338,10,0.012,-0.009,1.013,0.061,0.061,0.061
2025-11-08 17:04:36.650,2339,10,0.013,-0.008,1.013,0.061,-0.061,-0.244
2025-11-08 17:04:36.707,2340,10,0.014,-0.008,1.012,0.183,-0.061,0.183
2025-11-08 17:04:36.708,2341,10,0.013,-0.008,1.014,0.0,0.0,0.0
2025-11-08 17:04:36.708,2342,10,0.013,-0.009,1.013,-0.061,0.122,0.0
2025-11-08 17:04:36.709,2343,10,0.013,-0.008,1.011,0.061,0.0,-0.122
2025-11-08 17:04:36.710,2344,10,0.013,-0.008,1.011,0.122,-0.122,-0.122
2025-11-08 17:04:36.710,2345,10,0.012,-0.007,1.013,-0.122,0.0,-0.061
2025-11-08 17:04:36.767,2346,10,0.013,-0.008,1.012,-0.061,0.0,-0.122
2025-11-08 17:04:36.768,2347,10,0.013,-0.01,1.012,0.061,0.0,0.122
2025-11-08 17:04:36.768,2348,10,0.01,-0.009,1.013,-0.061,-0.061,0.061
2025-11-08 17:04:36.769,2349,10,0.012,-0.01,1.012,0.0,-0.061,-0.061
2025-11-08 17:04:36.770,2350,10,0.013,-0.01,1.012,-0.061,-0.244,-0.061
2025-11-08 17:04:36.770,2351,10,0.013,-0.01,1.012,-0.061,0.061,-0.305
2025-11-08 17:04:36.827,2352,10,0.013,-0.009,1.012,0.061,0.0,-0.061
2025-11-08 17:04:36.828,2353,10,0.012,-0.009,1.013,0.122,0.0,0.0
2025-11-08 17:04:36.828,2354,10,0.012,-0.009,1.012,0.0,-0.122,0.061
2025-11-08 17:04:36.829,2355,10,0.012,-0.009,1.013,0.061,-0.061,0.0
2025-11-08 17:04:36.830,2356,10,0.014,-0.009,1.013,0.122,-0.061,0.061
2025-11-08 17:04:36.830,2357,10,0.012,-0.008,1.013,0.122,-0.061,0.0
2025-11-08 17:04:36.887,2358,10,0.012,-0.009,1.012,0.061,-0.061,-0.122
2025-11-08 17:04:36.888,2359,10,0.012,-0.009,1.012,0.0,-0.183,-0.061
2025-11-08 17:04:36.888,2360,10,0.014,-0.008,1.011,0.061,0.061,-0.122
2025-11-08 17:04:36.889,2361,10,0.014,-0.009,1.012,0.122,0.0,-0.061
2025-11-08 17:04:36.890,2362,10,0.013,-0.009,1.012,0.122,0.0,-0.061
2025-11-08 17:04:36.890,2363,10,0.012,-0.007,1.013,0.122,0.0,-0.122
2025-11-08 17:04:36.947,2364,10,0.012,-0.007,1.014,0.061,0.0,-0.244
2025-11-08 17:04:36.948,2365,10,0.013,-0.009,1.014,0.122,-0.122,0.0
2025-11-08 17:04:36.948,2366,10,0.012,-0.009,1.011,0.0,0.0,-0.061
2025-11-08 17:04:36.949,2367,10,0.013,-0.007,1.013,0.061,-0.061,-0.061
2025-11-08 17:04:36.950,2368,10,0.012,-0.008,1.013,0.061,0.0,-0.122
2025-11-08 17:04:36.950,2369,10,0.012,-0.008,1.011,-0.061,0.061,0.0
2025-11-08 17:04:37.007,2370,10,0.013,-0.007,1.013,0.0,0.122,-0.061
2025-11-08 17:04:37.008,2371,10,0.012,-0.008,1.012,-0.122,-0.061,-0.061
2025-11-08 17:04:37.008,2372,10,0.013,-0.009,1.013,0.0,0.0,-0.061
2025-11-08 17:04:37.009,2373,10,0.013,-0.009,1.012,0.061,-0.061,0.0
2025-11-08 17:04:37.010,2374,10,0.011,-0.009,1.013,-0.122,0.061,-0.122
2025-11-08 17:04:37.010,2375,10,0.011,-0.01,1.012,0.122,-0.061,-0.061
2025-11-08 17:04:37.067,2376,10,0.013,-0.01,1.012,0.0,0.0,0.122
2025-11-08 17:04:37.069,2377,10,0.013,-0.008,1.012,0.061,-0.122,0.0
2025-11-08 17:04:37.127,2378,10,0.013,-0.007,1.012,0.0,0.0,-0.061
2025-11-08 17:04:37.128,2379,10,0.013,-0.009,1.012,0.0,0.061,0.0
2025-11-08 17:04:37.128,2380,10,0.012,-0.009,1.012,0.061,-0.061,0.0
2025-11-08 17:04:37.129,2381,10,0.013,-0.009,1.012,0.061,0.0,-0.122
2025-11-08 17:04:37.130,2382,10,0.014,-0.008,1.013,0.061,0.0,-0.061
2025-11-08 17:04:37.130,2383,10,0.013,-0.008,1.014,-0.061,-0.122,-0.122
2025-11-08 17:04:37.131,2384,10,0.011,-0.009,1.013,-0.061,0.061,0.061
2025-11-08 17:04:37.131,2385,10,0.014,-0.009,1.013,0.0,-0.122,-0.061
2025-11-08 17:04:37.132,2386,10,0.014,-0.009,1.013,0.061,0.0,-0.061
2025-11-08 17:04:37.133,2387,10,0.011,-0.009,1.013,0.061,-0.061,0.061
2025-11-08 17:04:37.187,2388,10,0.014,-0.009,1.013,0.0,0.061,0.0
2025-11-08 17:04:37.188,2389,10,0.013,-0.01,1.012,-0.061,0.0,-0.122
2025-11-08 17:04:37.188,2390,10,0.013,-0.009,1.011,-0.061,0.0,0.0
2025-11-08 17:04:37.189,2391,10,0.011,-0.009,1.013,0.0,-0.122,-0.061
2025-11-08 17:04:37.190,2392,10,0.013,-0.009,1.014,0.061,0.061,0.061
2025-11-08 17:04:37.190,2393,10,0.013,-0.009,1.012,-0.061,0.122,-0.061
2025-11-08 17:04:37.247,2394,10,0.011,-0.008,1.012,-0.122,0.0,-0.122
2025-11-08 17:04:37.248,2395,10,0.013,-0.009,1.015,0.0,0.061,-0.122
2025-11-08 17:04:37.248,2396,10,0.013,-0.007,1.013,0.061,0.0,-0.122
2025-11-08 17:04:37.249,2397,10,0.013,-0.007,1.011,0.122,0.0,0.0
2025-11-08 17:04:37.250,2398,10,0.013,-0.008,1.012,0.0,0.122,-0.122
2025-11-08 17:04:37.250,2399,10,0.012,-0.008,1.013,0.122,-0.122,-0.183
2025-11-08 17:04:37.307,2400,10,0.012,-0.007,1.014,0.0,-0.061,0.0
2025-11-08 17:04:37.308,2401,10,0.012,-0.009,1.013,0.0,0.0,-0.122
2025-11-08 17:04:37.308,2402,10,0.012,-0.01,1.011,0.061,-0.061,0.0
2025-11-08 17:04:37.309,2403,10,0.012,-0.008,1.011,-0.061,0.122,-0.061
2025-11-08 17:04:37.310,2404,10,0.014,-0.008,1.012,0.061,0.0,-0.122
2025-11-08 17:04:37.310,2405,10,0.012,-0.009,1.012,0.061,-0.061,-0.061
2025-11-08 17:04:37.367,2406,10,0.012,-0.009,1.015,0.122,0.061,-0.122
2025-11-08 17:04:37.369,2407,10,0.013,-0.008,1.013,0.0,-0.061,-0.122
2025-11-08 17:04:37.369,2408,10,0.011,-0.01,1.014,-0.061,0.061,0.061
2025-11-08 17:04:37.369,2409,10,0.01,-0.008,1.013,0.0,0.061,-0.061
2025-11-08 17:04:37.370,2410,10,0.012,-0.007,1.014,0.122,0.122,-0.122
2025-11-08 17:04:37.370,2411,10,0.012,-0.009,1.013,0.061,-0.061,-0.061
2025-11-08 17:04:37.427,2412,10,0.012,-0.009,1.012,0.183,-0.122,0.061
2025-11-08 17:04:37.428,2413,10,0.013,-0.008,1.014,0.0,0.0,-0.061
2025-11-08 17:04:37.428,2414,10,0.013,-0.008,1.012,0.0,-0.122,-0.122
2025-11-08 17:04:37.429,2415,10,0.011,-0.009,1.014,0.0,0.061,0.061
2025-11-08 17:04:37.430,2416,10,0.011,-0.008,1.013,0.061,-0.122,0.0
2025-11-08 17:04:37.430,2417,10,0.013,-0.009,1.013,0.183,-0.061,-0.122
2025-11-08 17:04:37.487,2418,10,0.014,-0.007,1.012,0.0,0.061,0.061
2025-11-08 17:04:37.488,2419,10,0.013,-0.009,1.013,0.122,0.122,-0.061
2025-11-08 17:04:37.488,2420,10,0.012,-0.008,1.013,0.122,0.0,-0.122
2025-11-08 17:04:37.489,2421,10,0.012,-0.009,1.013,0.0,0.0,-0.122
2025-11-08 17:04:37.490,2422,10,0.013,-0.008,1.014,0.122,-0.061,0.0
2025-11-08 17:04:37.490,2423,10,0.014,-0.009,1.014,-0.061,-0.183,0.061
2025-11-08 17:04:37.547,2424,10,0.012,-0.008,1.013,0.061,0.061,-0.061
2025-11-08 17:04:37.548,2425,10,0.012,-0.007,1.014,0.0,0.0,0.0
2025-11-08 17:04:37.548,2426,10,0.012,-0.008,1.012,0.061,-0.061,-0.061
2025-11-08 17:04:37.549,2427,10,0.012,-0.008,1.013,0.061,0.0,-0.061
2025-11-08 17:04:37.550,2428,10,0.01,-0.008,1.013,0.122,0.0,0.061
2025-11-08 17:04:37.550,2429,10,0.011,-0.009,1.013,0.183,0.061,-0.122
2025-11-08 17:04:37.607,2430,10,0.012,-0.009,1.013,0.0,-0.061,-0.061
2025-11-08 17:04:37.608,2431,10,0.013,-0.009,1.012,0.061,-0.061,-0.122
2025-11-08 17:04:37.608,2432,10,0.012,-0.009,1.014,0.061,0.0,-0.061
2025-11-08 17:04:37.609,2433,10,0.013,-0.009,1.012,-0.061,-0.061,0.0
2025-11-08 17:04:37.610,2434,10,0.013,-0.009,1.014,0.061,-0.061,0.061
2025-11-08 17:04:37.610,2435,10,0.012,-0.009,1.013,0.061,0.061,-0.122
2025-11-08 17:04:37.667,2436,10,0.012,-0.009,1.012,0.0,-0.061,0.0
2025-11-08 17:04:37.668,2437,10,0.012,-0.007,1.011,-0.061,-0.122,-0.061
2025-11-08 17:04:37.668,2438,10,0.013,-0.007,1.013,0.122,0.0,-0.122
2025-11-08 17:04:37.669,2439,10,0.012,-0.009,1.013,-0.122,0.0,0.0
2025-11-08 17:04:37.670,2440,10,0.012,-0.008,1.012,0.0,0.0,-0.061
2025-11-08 17:04:37.670,2441,10,0.012,-0.009,1.014,0.0,-0.061,0.0
2025-11-08 17:04:37.727,2442,10,0.012,-0.007,1.012,0.061,-0.183,-0.122
2025-11-08 17:04:37.728,2443,10,0.013,-0.008,1.012,0.122,-0.122,-0.061
2025-11-08 17:04:37.729,2444,10,0.012,-0.011,1.013,0.0,0.0,-0.122
2025-11-08 17:04:37.731,2445,10,0.011,-0.009,1.013,-0.061,-0.122,-0.061
2025-11-08 17:04:37.731,2446,10,0.013,-0.008,1.013,0.122,0.061,0.0
2025-11-08 17:04:37.731,2447,10,0.013,-0.01,1.013,0.183,-0.122,-0.061
2025-11-08 17:04:37.787,2448,10,0.01,-0.01,1.014,-0.122,-0.061,-0.122
2025-11-08 17:04:37.788,2449,10,0.012,-0.008,1.012,0.061,-0.122,-0.122
2025-11-08 17:04:37.788,2450,10,0.012,-0.008,1.014,-0.122,0.122,0.061
2025-11-08 17:04:37.789,2451,10,0.012,-0.01,1.013,0.0,0.0,-0.061
2025-11-08 17:04:37.790,2452,10,0.012,-0.009,1.013,0.122,0.0,-0.122
2025-11-08 17:04:37.790,2453,10,0.012,-0.009,1.014,-0.061,0.061,-0.122
2025-11-08 17:04:37.847,2454,10,0.01,-0.009,1.013,0.0,0.061,0.061
2025-11-08 17:04:37.848,2455,10,0.011,-0.008,1.011,0.0,-0.061,-0.183
2025-11-08 17:04:37.848,2456,10,0.012,-0.009,1.011,0.0,0.0,0.061
2025-11-08 17:04:37.849,2457,10,0.012,-0.009,1.013,0.061,-0.061,-0.061
2025-11-08 17:04:37.850,2458,10,0.013,-0.009,1.014,0.061,0.061,0.061
2025-11-08 17:04:37.850,2459,10,0.012,-0.008,1.015,0.0,0.061,-0.061
2025-11-08 17:04:37.967,2460,10,0.012,-0.008,1.012,0.183,0.0,0.0
2025-11-08 17:04:37.968,2461,10,0.012,-0.008,1.011,0.061,0.122,0.061
2025-11-08 17:04:37.969,2462,10,0.012,-0.008,1.014,0.061,0.061,0.0
2025-11-08 17:04:37.969,2463,10,0.013,-0.009,1.013,0.122,0.0,-0.061
2025-11-08 17:04:37.970,2464,10,0.013,-0.01,1.013,0.122,0.122,-0.061
